name,config_size,event_name,counter,run_time,time_enabled,run_time_enabled
delannoy_tab,15,cycles,320942,543053,100,00
delannoy_tab,16,cycles,316302,562993,100,00
delannoy_tab,17,cycles,416542,647610,100,00
delannoy_tab,18,cycles,317630,542763,100,00
delannoy_tab,19,cycles,319184,565909,100,00
delannoy_tab,20,cycles,326307,554198,100,00
delannoy_tab,21,cycles,320864,537967,100,00
delannoy_tab,22,cycles,325186,564211,100,00
delannoy_tab,13,cycles,315585,535080,100,00
delannoy_tab,14,cycles,324710,555521,100,00
delannoy_tab,15,cycles,408210,624771,100,00
delannoy_tab,16,cycles,327879,576689,100,00
delannoy_tab,17,cycles,324978,547783,100,00
delannoy_tab,18,cycles,322442,559772,100,00
delannoy_tab,19,cycles,320345,547865,100,00
delannoy_tab,20,cycles,319953,556118,100,00
delannoy_tab,21,cycles,414876,608776,100,00
delannoy_tab,22,cycles,317913,549960,100,00
delannoy_tab,13,cycles,328702,564398,100,00
delannoy_tab,14,cycles,320398,570286,100,00
delannoy_tab,15,cycles,322811,566050,100,00
delannoy_tab,16,cycles,324796,571582,100,00
delannoy_tab,17,cycles,322202,547234,100,00
delannoy_tab,18,cycles,323587,554387,100,00
delannoy_tab,19,cycles,321759,572043,100,00
delannoy_tab,20,cycles,324216,550975,100,00
delannoy_tab,21,cycles,324807,572982,100,00
delannoy_tab,22,cycles,320580,569263,100,00
delannoy_tab,13,cycles,325559,579795,100,00
delannoy_tab,14,cycles,329052,559851,100,00
delannoy_tab,15,cycles,363742,593413,100,00
delannoy_tab,16,cycles,404644,620683,100,00
delannoy_tab,17,cycles,323831,554590,100,00
delannoy_tab,18,cycles,323231,570089,100,00
delannoy_tab,19,cycles,320141,547306,100,00
delannoy_tab,20,cycles,316330,538054,100,00
delannoy_tab,21,cycles,320586,568271,100,00
delannoy_tab,22,cycles,318674,543481,100,00
delannoy_tab,13,cycles,320245,547415,100,00
delannoy_tab,14,cycles,325779,616300,100,00
delannoy_tab,15,cycles,324991,577387,100,00
delannoy_tab,16,cycles,316256,549902,100,00
delannoy_tab,17,cycles,316592,569325,100,00
delannoy_tab,18,cycles,318876,563794,100,00
delannoy_tab,19,cycles,322914,548875,100,00
delannoy_tab,20,cycles,368803,603853,100,00
delannoy_tab,21,cycles,315875,545361,100,00
delannoy_tab,22,cycles,316320,536951,100,00
delannoy_tab,13,cycles,321441,561254,100,00
delannoy_tab,14,cycles,317858,537030,100,00
delannoy_tab,15,cycles,322764,562964,100,00
delannoy_tab,16,cycles,411546,616741,100,00
delannoy_tab,17,cycles,323036,544448,100,00
delannoy_tab,18,cycles,321676,543701,100,00
delannoy_tab,19,cycles,326301,563178,100,00
delannoy_tab,20,cycles,323342,551553,100,00
delannoy_tab,21,cycles,320864,567396,100,00
delannoy_tab,22,cycles,322929,585920,100,00
delannoy_tab,13,cycles,321858,542950,100,00
delannoy_tab,14,cycles,317748,537245,100,00
delannoy_tab,15,cycles,321197,573601,100,00
delannoy_tab,16,cycles,316423,539590,100,00
delannoy_tab,17,cycles,324207,559887,100,00
delannoy_tab,18,cycles,320048,561903,100,00
delannoy_tab,19,cycles,326019,567415,100,00
delannoy_tab,20,cycles,320827,553053,100,00
delannoy_tab,21,cycles,321267,554287,100,00
delannoy_tab,22,cycles,322712,540291,100,00
delannoy_tab,13,cycles,320077,554106,100,00
delannoy_tab,14,cycles,320693,540934,100,00
delannoy_tab,15,cycles,321629,545887,100,00
delannoy_tab,16,cycles,321834,559979,100,00
delannoy_tab,17,cycles,406735,600881,100,00
delannoy_tab,18,cycles,325685,556591,100,00
delannoy_tab,19,cycles,322240,548919,100,00
delannoy_tab,20,cycles,324700,558236,100,00
delannoy_tab,21,cycles,333620,564982,100,00
delannoy_tab,22,cycles,324836,561822,100,00
delannoy_tab,13,cycles,331105,573296,100,00
delannoy_tab,14,cycles,320670,544489,100,00
delannoy_tab,15,cycles,379300,593538,100,00
delannoy_tab,16,cycles,322265,544963,100,00
delannoy_tab,17,cycles,320004,540807,100,00
delannoy_tab,18,cycles,319790,577837,100,00
delannoy_tab,19,cycles,318395,559476,100,00
delannoy_tab,20,cycles,317703,539117,100,00
delannoy_tab,21,cycles,319044,536688,100,00
delannoy_tab,22,cycles,319503,557608,100,00
delannoy_tab,13,cycles,317791,540733,100,00
delannoy_tab,14,cycles,319405,544459,100,00
delannoy_tab,15,cycles,321223,560313,100,00
delannoy_tab,16,cycles,317802,562931,100,00
delannoy_tab,17,cycles,401962,614418,100,00
delannoy_tab,18,cycles,326554,575084,100,00
delannoy_tab,19,cycles,323928,573462,100,00
delannoy_tab,20,cycles,379879,604748,100,00
