name,config_size,real,user,sys
mmul-tiled-3d-64,2480,15.67,15.54,0.05
mmul-tiled-3d-64,2480,15.73,15.63,0.04
mmul-tiled-3d-64,2480,15.68,15.58,0.04
mmul-tiled-3d-64,2480,15.78,15.67,0.04
mmul-tiled-3d-64,2480,15.66,15.57,0.03
mmul-tiled-3d-64,2480,15.68,15.60,0.03
mmul-tiled-3d-64,2480,15.68,15.59,0.04
mmul-tiled-3d-64,2480,15.68,15.58,0.05
mmul-tiled-3d-64,2480,15.67,15.56,0.04
mmul-tiled-3d-64,2480,15.68,15.58,0.04
