name,config_size,real,user,sys
mmul-tiled-2d-128,2480,37.02,36.88,0.02
mmul-tiled-2d-128,2480,38.62,38.46,0.02
mmul-tiled-2d-128,2480,38.40,38.25,0.02
mmul-tiled-2d-128,2480,37.04,36.89,0.02
mmul-tiled-2d-128,2480,38.39,38.23,0.03
mmul-tiled-2d-128,2480,38.48,38.34,0.02
mmul-tiled-2d-128,2480,38.64,38.47,0.03
mmul-tiled-2d-128,2480,38.67,38.51,0.02
mmul-tiled-2d-128,2480,38.43,38.26,0.03
mmul-tiled-2d-128,2480,37.32,37.15,0.03
