name,config_size,real,user,sys
mmul-tiled-2d-256,2480,38.54,38.38,0.02
mmul-tiled-2d-256,2480,37.07,36.92,0.03
mmul-tiled-2d-256,2480,38.63,38.47,0.02
mmul-tiled-2d-256,2480,37.02,36.87,0.02
mmul-tiled-2d-256,2480,37.23,37.07,0.03
mmul-tiled-2d-256,2480,38.33,38.18,0.02
mmul-tiled-2d-256,2480,37.13,36.99,0.02
mmul-tiled-2d-256,2480,38.47,38.30,0.02
mmul-tiled-2d-256,2480,38.55,38.41,0.01
mmul-tiled-2d-256,2480,38.36,38.20,0.02
