name,config_size,real,user,sys
mmul-tiled-3d-32,2480,14.97,14.85,0.06
mmul-tiled-3d-32,2480,15.05,14.93,0.05
mmul-tiled-3d-32,2480,14.93,14.82,0.05
mmul-tiled-3d-32,2480,14.88,14.78,0.04
mmul-tiled-3d-32,2480,14.89,14.79,0.04
mmul-tiled-3d-32,2480,14.93,14.82,0.04
mmul-tiled-3d-32,2480,14.93,14.81,0.05
mmul-tiled-3d-32,2480,14.94,14.83,0.05
mmul-tiled-3d-32,2480,14.90,14.80,0.04
mmul-tiled-3d-32,2480,14.92,14.82,0.04
