name,config_size,real,user,sys
mmul-tiled-3d-256,2480,23.05,22.91,0.04
mmul-tiled-3d-256,2480,22.76,22.63,0.05
mmul-tiled-3d-256,2480,23.01,22.88,0.05
mmul-tiled-3d-256,2480,22.84,22.71,0.03
mmul-tiled-3d-256,2480,23.06,22.93,0.04
mmul-tiled-3d-256,2480,23.01,22.89,0.03
mmul-tiled-3d-256,2480,22.91,22.79,0.04
mmul-tiled-3d-256,2480,23.06,22.92,0.05
mmul-tiled-3d-256,2480,22.89,22.77,0.04
mmul-tiled-3d-256,2480,22.93,22.81,0.04
